OriginMicrotypeID,DestinationMicrotypeID,TransitLayer,Portion
A,A,nobus_rail_bike,1.7045076292570098e-05
A,D,bus_norail_nobike,0.458317484607342
A,A,bus_rail_nobike,0.01498368735135
A,C,bus_rail_nobike,0.0551714729057262
A,B,bus_rail_nobike,0.0472088669907987
A,D,bus_rail_bike,0.00239405631756423
A,D,nobus_rail_nobike,0.0145460800046505
A,A,nobus_norail_bike,0.00025344591905815
A,B,bus_rail_bike,0.00615522065060538
A,C,nobus_norail_bike,0.0098174361576646
A,C,nobus_rail_bike,0.00138100119445477
A,A,nobus_rail_nobike,0.00149110746399615
A,B,nobus_norail_nobike,0.0772253972971955
A,B,nobus_norail_bike,0.00324868482081283
A,A,nobus_norail_nobike,0.0140471830538995
A,D,bus_norail_bike,0.317129005227982
A,D,nobus_norail_nobike,0.17371192391036402
A,B,nobus_rail_nobike,0.00690785288376855
A,D,bus_rail_nobike,0.0338729505666533
A,C,bus_rail_bike,0.0116556528251184
A,A,bus_rail_bike,0.0142890034850021
A,C,nobus_rail_nobike,0.008304587669214691
A,A,bus_norail_bike,0.41092226729539605
A,B,bus_norail_nobike,0.6898549853486049
A,C,bus_norail_bike,0.15286667580038402
A,D,nobus_norail_bike,2.8499365444325604e-05
A,A,bus_norail_nobike,0.543996260355006
A,B,bus_norail_bike,0.16939899200821398
A,C,bus_norail_nobike,0.659052723619629
A,C,nobus_norail_nobike,0.10175044982780801
B,C,nobus_norail_nobike,0.21310019271531197
B,D,nobus_norail_bike,0.00262355272919158
B,B,bus_norail_bike,0.0649318102474142
B,A,bus_rail_nobike,0.0421919016109438
B,A,bus_rail_bike,0.00560715996442528
B,B,nobus_rail_nobike,0.011518087728337
B,B,nobus_norail_nobike,0.219215097703063
B,B,bus_rail_bike,0.00347443005017618
B,C,nobus_rail_nobike,0.0183426322507404
B,A,bus_norail_nobike,0.7183244451411271
B,D,nobus_norail_nobike,0.39105572415980705
B,C,bus_norail_nobike,0.647577854631654
B,D,nobus_rail_nobike,0.013808539091173999
B,C,bus_norail_bike,0.0553221929743517
B,A,bus_norail_bike,0.147328184345169
B,D,bus_rail_nobike,0.036146784160568005
B,A,nobus_norail_nobike,0.0756102993875609
B,D,bus_norail_nobike,0.527974490542758
B,B,bus_norail_nobike,0.6608800676967971
B,A,nobus_norail_bike,0.00386109572226609
B,C,nobus_norail_bike,0.00132612076213105
B,D,bus_norail_bike,0.027743389649012
B,B,nobus_norail_bike,0.00151371619626386
B,D,bus_rail_bike,0.000647519667490388
B,C,bus_rail_bike,0.0072732653880721405
B,B,bus_rail_nobike,0.0384667903779486
B,A,nobus_rail_nobike,0.00707691382850776
B,C,bus_rail_nobike,0.0570577412777387
C,B,nobus_rail_nobike,0.016505344986468
C,B,bus_rail_bike,0.00539642441180867
C,A,nobus_rail_nobike,0.0149312343038426
C,A,nobus_rail_bike,0.00150426365100707
C,D,nobus_norail_bike,0.000399541604905046
C,A,nobus_norail_nobike,0.110126564308128
C,B,nobus_norail_bike,0.00105841355783693
C,D,bus_norail_bike,0.0204212479316678
C,B,nobus_norail_nobike,0.26899431439586696
C,C,bus_rail_nobike,0.0862748766669534
C,C,bus_norail_bike,0.0462925779760926
C,A,bus_rail_bike,0.0140174816696736
C,C,nobus_norail_nobike,0.211815103920632
C,C,nobus_rail_nobike,0.0472943295946758
C,B,bus_rail_nobike,0.055558970481944
C,C,bus_rail_bike,0.0241083929011936
C,A,bus_rail_nobike,0.0547340057218456
C,D,bus_norail_nobike,0.616206634604588
C,B,bus_norail_bike,0.0567612176793514
C,D,bus_rail_nobike,0.0319426694467928
C,C,nobus_norail_bike,0.0019380958790203
C,A,nobus_norail_bike,0.0102724451521123
C,A,bus_norail_bike,0.15277041534818
C,D,bus_rail_bike,0.000996149752228466
C,B,bus_norail_nobike,0.595725314486724
C,D,nobus_rail_nobike,0.0309303863412473
C,A,bus_norail_nobike,0.64164358984521
C,D,nobus_norail_nobike,0.29910337031857004
C,C,bus_norail_nobike,0.581608770936468
C,C,nobus_rail_bike,0.000667852124964579
D,A,bus_rail_bike,0.000487513857886513
D,A,bus_rail_nobike,0.0578026802199016
D,B,nobus_norail_nobike,0.331951668080935
D,C,nobus_norail_bike,0.0014472826278194401
D,B,nobus_norail_bike,0.00253283299369071
D,D,nobus_norail_bike,0.00011902219229126699
D,B,bus_rail_bike,0.00105459555216404
D,C,nobus_rail_nobike,0.0334150188153709
D,D,bus_rail_bike,0.000978836498986987
D,A,nobus_rail_nobike,0.0210691759521073
D,C,bus_rail_bike,0.00065852130091399
D,B,nobus_rail_nobike,0.0150070301121778
D,D,nobus_rail_nobike,0.0404070360250749
D,D,nobus_rail_bike,0.0005258518989730299
D,D,nobus_norail_nobike,0.40685861553257396
D,D,bus_norail_nobike,0.473386941498342
D,C,bus_rail_nobike,0.04157332663106
D,B,bus_rail_nobike,0.0386012753205284
D,B,bus_norail_nobike,0.5861729224741179
D,D,bus_rail_nobike,0.0723963332199834
D,C,bus_norail_nobike,0.610321455323567
D,D,bus_norail_bike,0.00532736313377531
D,A,bus_norail_nobike,0.620193681957279
D,B,bus_norail_bike,0.0246796754663858
D,A,bus_norail_bike,0.0741620363990317
D,C,nobus_norail_nobike,0.293709979249724
D,C,bus_norail_bike,0.0188744160515442
D,A,nobus_norail_nobike,0.22628491161379397
